line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
4125;mkh-mvi;Middle Vietnamese;Middle Vietnamese language;;mkh-vie;Vietic;;;exceptional;Latn,Hani;
4126;mkh-okm;Old Khmer;Old Khmer language;;mkh;Mon-Khmer;;;exceptional;Latn,Khmr;
4127;mkh-pro;Proto-Mon-Khmer;Proto-Mon-Khmer language;reconstructed;mkh;Mon-Khmer;;;exceptional;Latinx;
4128;mkh-vie-pro;Proto-Vietic;Proto-Vietic language;reconstructed;mkh-vie;Vietic;;;exceptional;Latinx;
4129;mki;Dhatki;Dhatki language;;inc;Indo-Aryan;;;;;
4130;mkj;Mokilese;Mokilese language;;poz-mic;Micronesian;;;;Latn;
4131;mkk;Byep;Byep language;;;;;;;
4132;mkl;Mokole;Mokole language;;;;;;;
4133;mkm;Moklen;Moklen language;;;;;;;
4134;mkn;Kupang Malay;Kupang Malay language;;;;;;;
4135;mko;Mingang Doso;Mingang Doso language;;;;;;;
4136;mkp;Moikodi;Moikodi language;;;;;;;
4137;mkq;Bay Miwok;Bay Miwok language;;nai-you;Yok-Utian;;;;Latn;
4138;mkr;Malas;Malas language;;;;;;;
4139;mks;Silacayoapan Mixtec;Silacayoapan Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4140;mkt;Vamale;Vamale language;;poz-cln;New Caledonian;;;;Latn;
4141;mku;Konyanka Maninka;Konyanka Maninka language;;;;;;;
4142;mkv;Mafea;Mafea language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4143;mkx;Cinamiguin Manobo;Cinamiguin Manobo language;;;;;;;
4144;mky;East Makian;East Makian language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;
4145;mkz;Makasae;Makasae language;;;;;;;
4146;ml;Malayalam;Malayalam language;;dra;Dravidian;;;;Mlym;
4147;mla;Tamambo;Tamambo language;;poz-vnc;North-Central Vanuatu;;;;Latn;Malo,Tamabo,Maloese
4148;mlb;Mbule;Mbule language;;nic-bod;Bantoid;;;;Latn;
4149;mlc;Man Cao Lan;Man Cao Lan language;;tai;Tai;;;;;
4150;mle;Manambu;Manambu language;;paa-spk;Sepik;;;;Latn;
4151;mlf;Mal;Mal language;;aav-khm;Khmuic;;;;;Thin
4152;mlh;Mape;Mape language;;;;;;;
4153;mli;Malimpung;Malimpung language;;;;;;;
4154;mlj;Miltu;Miltu language;;;;;;;
4155;mlk;Ilwana;Ilwana language;;;;;;;
4156;mll;Malua Bay;Malua Bay language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4157;mlm;Mulam;Mulam language;;qfa-tak;Tai-Kadai;;;;Hani;
4158;mln;Malango;Malango language;;poz-sls;Southeast Solomonic;;;;Latn;
4159;mlo;Mlomp;Mlomp language;;;;;;;
4160;mlp;Bargam;Bargam language;;ngf;Trans-New Guinea;;;;Latn;Mugil
4161;mlq;Western Maninkakan;Western Maninkakan language;;;;;;;
4162;mlr;Vame;Vame language;;;;;;;
4163;mls;Masalit;Masalit language;;;;;;;
4164;mlu;To'abaita;To'abaita language;;poz-sls;Southeast Solomonic;;;;Latn;Toqabaqita
4165;mlv;Mwotlap;Mwotlap language;;poz-vnc;North-Central Vanuatu;;;;Latn;Motlav,Volow
4166;mlw;Moloko;Moloko language;;cdc-cbm;Central Chadic;;;;Latn;
4167;mlx;Malfaxal;Malfaxal language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4168;mlz;Malaynon;Malaynon language;;phi;Philippine;;;;;
4169;mma;Mama;Mama language;;;;;;;
4170;mmb;Momina;Momina language;;;;;;;
4171;mmc;Michoacán Mazahua;Michoacán Mazahua language;;;;;;Latn;
4172;mmd;Maonan;Maonan language;;qfa-tak;Tai-Kadai;;;;;
4173;mme;Mae;Mae language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4174;mmf;Mundat;Mundat language;;cdc-wst;West Chadic;;;;Latn;
4175;mmg;North Ambrym;North Ambrym language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4176;mmh;Mehináku;Mehináku language;;awd;Arawakan;;;;Latn;
4177;mmi;Musar;Musar language;;;;;;;
4178;mmj;Majhwar;Majhwar language;;;;;;;
4179;mmk;Mukha-Dora;Mukha-Dora language;;;;;;;
4180;mml;Man Met;Man Met language;;aav;Austro-Asiatic;;;;;
4181;mmm;Maii;Maii language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4182;mmn;Mamanwa;Mamanwa language;;phi;Philippine;;;;Latn;
4183;mmo;Mangga Buang;Mangga Buang language;;poz-ocw;Western Oceanic;;;;Latn;
4184;mmp;Musan;Musan language;;;;;;;
4185;mmq;Aisi;Aisi language;;ngf;Trans-New Guinea;;;;Latn;Musak,Mabɨŋ,Mabing
4186;mmr;Western Xiangxi Miao;Western Xiangxi Miao language;;hmn;Hmong;;;;;
4187;mmt;Malalamai;Malalamai language;;poz-ocw;Western Oceanic;;;;Latn;
4188;mmu;Mmaala;Mmaala language;;nic-bod;Bantoid;;;;Latn;
4189;mmv;Miriti;Miriti language;;sai-tuc;Tucanoan;;;;Latn;
4190;mmw;Emae;Emae language;;poz-pol;Polynesian;;;;Latn;
4191;mmx;Madak;Madak language;;poz-ocw;Western Oceanic;;;;Latn;
4192;mmy;Migaama;Migaama language;;cdc-est;East Chadic;;;;Latn;
4193;mmz;Mabaale;Mabaale language;;;;;;;
4194;mn;Mongolian;Mongolian language;;xgn;Mongolic;;;;Cyrl,Mong,Soyo,Zanb;Khalkha Mongolian
4195;mna;Mbula;Mbula language;;;;;;;
4196;mnb;Muna;Muna language;;;;;;;
4197;mnc;Manchu;Manchu language;;tuw;Tungusic;;;;Mong;
4198;mnd;Mondé;Mondé language;;tup;Tupian;;;;Latn;Monde,Salamãi,Salamai,Salamaikã,Sanamaica,Sanamaiká,Sanamaykã
4199;mne;Naba;Naba language;;;;;;;
4200;mnf;Mundani;Mundani language;;nic-bod;Bantoid;;;;Latn;
4201;mng;Eastern Mnong;Eastern Mnong language;;aav-ban;Bahnaric;;;;;
4202;mnh;Mono (Congo);Mono (Congo) language;;bad;Banda;;;;Latn;Mono (Democratic Republic of the Congo),Mono
4203;mni;Manipuri;Manipuri language;;tbq;Tibeto-Burman;;;;Beng,Mtei;Meitei,Meithei
4204;mnj;Munji;Munji language;;ira-eas;Eastern Iranian;;;;;Munjani,Mundzhan,Mundzhani,Mundzi
4205;mnk;Mandinka;Mandinka language;;dmn;Mande;;;;Latn;Mandingo
4206;mnl;Tiale;Tiale language;;poz-vnc;North-Central Vanuatu;;;;;
4207;mnm;Mapena;Mapena language;;;;;;;
4208;mnn;Southern Mnong;Southern Mnong language;;;;;;;
4209;mnp;Min Bei;Min Bei language;;zhx;Sinitic;;;;;
4210;mnq;Minriq;Minriq language;;;;;;;
4211;mnr;Mono (California);Mono (California) language;;azc-num;Numic;;;;Latn;Mono (United States of America),Mono,Western Mono,Monache,Monachi,Owens Valley Paiute,Eastern Mono
4212;mns;Mansi;Mansi language;;urj-ugr;Ugric;;;;Cyrl;
4213;mnt;Maykulan;Maykulan language;;aus-pam;Pama-Nyungan;;;;Latn;Mayi-Kulan,Wunumara,Mayi-Yapi,Mayi-Thakurti
4214;mnu;Mer;Mer language;;;;;;;
4215;mnv;Rennellese;Rennellese language;;poz-pol;Polynesian;;;;Latn;Rennell-Bellona
4216;mnw;Mon;Mon language;;mkh;Mon-Khmer;;;;Mymr;
4217;mnx;Manikion;Manikion language;;;;;;;Mantion,Sougb,Sogh
4218;mny;Manyawa;Manyawa language;;;;;;;
4219;mnz;Moni;Moni language;;;;;;;
4220;moa;Mwan;Mwan language;;dmn;Mande;;;;Latn;
4221;moc;Mocoví;Mocoví language;;sai-guc;Guaicuruan;;;;Latn;Mbocobí,Mokoví,Moqoyt
4222;mod;Mobilian;Mobilian language;;crp;creole or pidgin;;;;Latn;
4223;moe;Montagnais;Montagnais language;;alg;Algonquian;;autodetect;;Latn;
4224;mog;Mongondow;Mongondow language;;phi;Philippine;;;;Latn;
4225;moh;Mohawk;Mohawk language;;iro;Iroquoian;;;;Latn;
4226;moi;Mboi;Mboi language;;;;;;;
4227;moj;Monzombo;Monzombo language;;nic-ubg;Ubangian;;;;Latn;
4228;mok;Morori;Morori language;;;;;;;
4229;mom;Monimbo;Monimbo language;;;;;;;
4230;moo;Monom;Monom language;;aav-ban;Bahnaric;;;;;Monam,Bonam
4231;mop;Mopan Maya;Mopan Maya language;;myn;Mayan;;;;Latn;Mopan,Mopán Maya,Mopán
4232;moq;Papuan Mor;Papuan Mor language;;paa;Papuan;;;;;Mor
4233;mor;Moro;Moro language;;;;;;;
4234;mos;Moore;Moore language;;nic-gur;Gur;;;;Latn;More,Mossi,Moshi,Mõõré,Mòoré,Mooré,Moré,Möré
4235;mot;Barí;Barí language;;cba;Chibchan;;;;Latn;Bari,Baria,Barira,Motilón,Motilon,Motilone
4236;mou;Mogum;Mogum language;;cdc-est;East Chadic;;;;Latn;
4237;mov;Mojave;Mojave language;;nai-yuc;Yuman-Cochimí;;;;Latn;
4238;mow;Moi (Congo);Moi (Congo) language;;bnt;Bantu;;;;Latn;Moi
4239;mox;Molima;Molima language;;poz-ocw;Western Oceanic;;;;;
4240;moy;Shekkacho;Shekkacho language;;;;;;;
4241;moz;Mukulu;Mukulu language;;;;;;;
4242;mpa;Mpoto;Mpoto language;;;;;;;
4243;mpb;Mullukmulluk;Mullukmulluk language;;;;;;;
4244;mpc;Mangarayi;Mangarayi language;;;;;;;
4245;mpd;Machinere;Machinere language;;awd;Arawakan;;;;Latn;
4246;mpe;Majang;Majang language;;sdv;Eastern Sudanic;;;;;
4247;mpg;Marba;Marba language;;;;;;;
4248;mph;Maung;Maung language;;aus-wdj;Iwaidjan;;;;Latn;
4249;mpi;Mpade;Mpade language;;cdc-cbm;Central Chadic;;;;Latn;
4250;mpj;Martu Wangka;Martu Wangka language;;;;;;Latn;Yulparija,Yulparitja
4251;mpk;Mbara (Chad);Mbara (Chad) language;;cdc-cbm;Central Chadic;;;;;Mbara
4252;mpl;Middle Watut;Middle Watut language;;poz-ocw;Western Oceanic;;;;Latn;
4253;mpm;Yosondúa Mixtec;Yosondúa Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4254;mpn;Mindiri;Mindiri language;;poz-ocw;Western Oceanic;;;;Latn;
4255;mpo;Miu;Miu language;;poz-ocw;Western Oceanic;;;;Latn;
4256;mpp;Migabac;Migabac language;;;;;;;
4257;mpq;Matís;Matís language;;sai-pan;Panoan;;;;Latn;
4258;mpr;Vangunu;Vangunu language;;poz-ocw;Western Oceanic;;;;Latn;
4259;mps;Dadibi;Dadibi language;;ngf;Trans-New Guinea;;;;Latn;Daribi,Karimui
4260;mpt;Mian;Mian language;;ngf;Trans-New Guinea;;;;Latn;
4261;mpu;Makuráp;Makuráp language;;tup;Tupian;;;;Latn;Macurapi,Makurápi,Massaka
4262;mpv;Mungkip;Mungkip language;;ngf-fin;Finisterre;;;;Latn;
4263;mpw;Mapidian;Mapidian language;;awd;Arawakan;;;;Latn;
4264;mpx;Misima-Paneati;Misima-Paneati language;;poz-ocw;Western Oceanic;;;;Latn;
4265;mpy;Mapia;Mapia language;;poz-mic;Micronesian;;;;Latn;
4266;mpz;Mpi;Mpi language;;tbq-lol;Loloish;;;;;
4267;mqa;Maba;Maba language;;;;;;;
4268;mqb;Mbuko;Mbuko language;;cdc-cbm;Central Chadic;;;;Latn;
4269;mqc;Mangole;Mangole language;;plf;Central Malayo-Polynesian;;;;Latn;
4270;mqe;Matepi;Matepi language;;;;;;;
4271;mqf;Momuna;Momuna language;;;;;;;
4272;mqg;Kota Bangun Kutai Malay;Kota Bangun Kutai Malay language;;;;;;;
4273;mqh;Tlazoyaltepec Mixtec;Tlazoyaltepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4274;mqi;Mariri;Mariri language;;;;;;;
4275;mqj;Mamasa;Mamasa language;;poz-ssw;South Sulawesi;;;;Latn;
4276;mqk;Rajah Kabunsuwan Manobo;Rajah Kabunsuwan Manobo language;;;;;;;
4277;mql;Mbelime;Mbelime language;;;;;;;
4278;mqm;South Marquesan;South Marquesan language;;poz-pol;Polynesian;;;;Latn;
4279;mqn;Moronene;Moronene language;;poz-btk;Bungku-Tolaki;;;;Latn;
4280;mqo;Modole;Modole language;;;;;;;
4281;mqp;Manipa;Manipa language;;plf;Central Malayo-Polynesian;;;;;
4282;mqq;Minokok;Minokok language;;;;;;;
4283;mqr;Mander;Mander language;;;;;;;
4284;mqs;West Makian;West Makian language;;;;;;;
4285;mqt;Mok;Mok language;;aav;Austro-Asiatic;;;;;
4286;mqu;Mandari;Mandari language;;sdv;Eastern Sudanic;;;;;
4287;mqv;Mosimo;Mosimo language;;;;;;Latn;
4288;mqw;Murupi;Murupi language;;;;;;Latn;
4289;mqx;Mamuju;Mamuju language;;poz-ssw;South Sulawesi;;;;Latn;
4290;mqy;Manggarai;Manggarai language;;plf;Central Malayo-Polynesian;;;;Latn;
4291;mqz;Malasanga;Malasanga language;;poz-ocw;Western Oceanic;;;;Latn;Pano
4292;mr;Marathi;Marathi language;;inc;Indo-Aryan;;;;Deva,Modi;
4293;mra;Mlabri;Mlabri language;;mkh;Mon-Khmer;;;;;
4294;mrb;Marino;Marino language;;;;;;;
4295;mrc;Maricopa;Maricopa language;;nai-yuc;Yuman-Cochimí;;;;Latn;
4296;mrd;Western Magar;Western Magar language;;;;;;;
4297;mre;Martha's Vineyard Sign Language;Martha's Vineyard Sign Language;;sgn;sign;;;;;
4298;mrf;Elseng;Elseng language;;;;;;;
4299;mrg;Mising;Mising language;;sit-tan;Tani;;;;Latn,Beng,Deva;Mishing,Plains Miri,Takam,Hill Miri,Sarak
4300;mrh;Mara Chin;Mara Chin language;;tbq-kuk;Kukish;;;;Latn;Chin Mara,Lakher,Mara,Maram,Mira,Zao
4301;mrj;Western Mari;Western Mari language;;urj;Uralic;;;;Cyrl;Hill Mari,Mountain Mari,Highland Mari
4302;mrk;Hmwaveke;Hmwaveke language;;poz-cln;New Caledonian;;;;Latn;
4303;mrl;Mortlockese;Mortlockese language;;poz-mic;Micronesian;;;;Latn;
4304;mrm;Merlav;Merlav language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4305;mrn;Cheke Holo;Cheke Holo language;;poz-ocw;Western Oceanic;;;;Latn;Maringe
4306;mro;Mru;Mru language;;;;;;;
4307;mrp;Morouas;Morouas language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4308;mrq;North Marquesan;North Marquesan language;;poz-pol;Polynesian;;;;Latn;
4309;mrr;Hill Maria;Hill Maria language;;dra;Dravidian;;;;;Garhchiroli Maria,Madia,Madiya,Maria (India),Maria
4310;mrs;Maragus;Maragus language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4311;mrt;Margi;Margi language;;cdc-cbm;Central Chadic;;;;Latn;Marghi Central,Marghi
4312;mru;Mono (Cameroon);Mono (Cameroon) language;;alv-mbm;Mbum;;;;Latn;Mono
4313;mrv;Mangarevan;Mangarevan language;;poz-pol;Polynesian;;;;Latn;
4314;mrw;Maranao;Maranao language;;phi;Philippine;;;;Latn;
4315;mrx;Dineor;Dineor language;;;;;;;
4316;mry;Karaga Mandaya;Karaga Mandaya language;;;;;;;
4317;mrz;Marind;Marind language;;;;;;;
4318;ms;Malay;Malay language;;poz-mly;Malayic;;;;Latn,Arab;Malaysian,Standard Malay,Orang Seletar,Orang Kanaq,Jakun,Temuan
4319;msb;Masbatenyo;Masbatenyo language;;phi;Philippine;;;;Latn;Masbateño,Masbateno,Minasbate
4320;msc;Sankaran Maninka;Sankaran Maninka language;;;;;;;
4321;msd;Yucatec Maya Sign Language;Yucatec Maya Sign Language;;sgn;sign;;;;;
4322;mse;Musey;Musey language;;;;;;;
4323;msf;Mekwei;Mekwei language;;;;;;Latn;Mekwei (New Guinea),Menggwei
4324;msg;Moraid;Moraid language;;;;;;;
4325;msi;Sabah Malay;Sabah Malay language;;;;;;;
4326;msj;Ma;Ma language;;nic-ubg;Ubangian;;;;Latn;Madi
4327;msk;Mansaka;Mansaka language;;phi;Philippine;;;;Latn;
4328;msl;Molof;Molof language;;;;;;;
4329;msm;Agusan Manobo;Agusan Manobo language;;;;;;;
4330;msn;Vurës;Vurës language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4331;mso;Mombum;Mombum language;;;;;;;
4332;msp;Maritsauá;Maritsauá language;;tup;Tupian;;;;Latn;Manitsawá,Mantizula
4333;msq;Caac;Caac language;;poz-cln;New Caledonian;;;;Latn;
4334;msr;Mongolian Sign Language;Mongolian Sign Language;;sgn;sign;;;;;
4335;mss;West Masela;West Masela language;;;;;;;
4336;msu;Musom;Musom language;;poz-ocw;Western Oceanic;;;;Latn;
4337;msv;Maslam;Maslam language;;;;;;;
4338;msw;Mansoanka;Mansoanka language;;;;;;;
4339;msx;Moresada;Moresada language;;;;;;;
4340;msy;Aruamu;Aruamu language;;paa;Papuan;;;;Latn;
4341;msz;Momare;Momare language;;;;;;;
4342;mt;Maltese;Maltese language;;sem-arb;Arabic;;;;Latn;
4343;mta;Cotabato Manobo;Cotabato Manobo language;;;;;;;
4344;mtb;Anyin Morofo;Anyin Morofo language;;alv-kwa;Kwa;;;;Latn;
4345;mtc;Munit;Munit language;;;;;;;
4346;mtd;Mualang;Mualang language;;;;;;;
4347;mte;Alu;Alu language;;poz-ocw;Western Oceanic;;;;Latn;Mono,Mono-Alu
4348;mtf;Murik (New Guinea);Murik (New Guinea) language;;;;;;Latn;Murik (Papua New Guinea),Murik,Sepik Murik
4349;mtg;Una;Una language;;;;;;;
4350;mth;Munggui;Munggui language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;
4351;mti;Maiwa (New Guinea);Maiwa (New Guinea) language;;ngf;Trans-New Guinea;;;;Latn;Maiwa (Papua New Guinea),Maiwa
4352;mtj;Moskona;Moskona language;;;;;;;
4353;mtk;Mbe';Mbe' language;;nic-bod;Bantoid;;;;Latn;
4354;mtl;Montol;Montol language;;cdc-wst;West Chadic;;;;Latn;
4355;mtm;Mator;Mator language;;syd;Samoyedic;;;;Cyrl;Taygi,Karagas,Mator-Taygi-Karagas
4356;mtn;Matagalpa;Matagalpa language;;;;;;;
4357;mto;Totontepec Mixe;Totontepec Mixe language;;;;;;;
4358;mtp;Wichí Lhamtés Nocten;Wichí Lhamtés Nocten language;;sai-wic;Wichí;;;;Latn;
4359;mtq;Muong;Muong language;;mkh-vie;Vietic;;;;Latn;
4360;mts;Yora;Yora language;;sai-pan;Panoan;;;;Latn;
4361;mtt;Mota;Mota language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4362;mtu;Tututepec Mixtec;Tututepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4363;mtv;Asaro'o;Asaro'o language;;ngf-fin;Finisterre;;;;Latn;Molet,Molet Kasu,Molet Mur
4364;mtw;Magahat;Magahat language;;;;;;;
4365;mtx;Tidaá Mixtec;Tidaá Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4366;mty;Nabi;Nabi language;;qfa-tor;Torricelli;;;;Latn;
4367;mua;Mundang;Mundang language;;;;;;;
4368;mub;Mubi;Mubi language;;cdc-est;East Chadic;;;;Latn;
4369;muc;Mbu';Mbu' language;;nic-bod;Bantoid;;;;Latn;
4370;mud;Mednyj Aleut;Mednyj Aleut language;;;;;;;
4371;mue;Media Lengua;Media Lengua language;;crp;creole or pidgin;;;;Latn;
4372;mug;Musgu;Musgu language;;cdc-cbm;Central Chadic;;;;Latn;
4373;muh;Mündü;Mündü language;;nic-ubg;Ubangian;;;;;Mundu
4374;mui;Musi;Musi language;;poz-mly;Malayic;;;;;Palembang Malay,Basa Pelembang Sari-sari,Sekayu
4375;muj;Mabire;Mabire language;;;;;;;
4376;mul;Translingual;Translingual language;;qfa-not;not a family;;;;;
4377;mum;Maiwala;Maiwala language;;poz-ocw;Western Oceanic;;;;Latn;
4378;muo;Nyong;Nyong language;;;;;;;
4379;mup;Malvi;Malvi language;;;;;;;
4380;muq;Eastern Xiangxi Miao;Eastern Xiangxi Miao language;;hmn;Hmong;;;;;
4381;mur;Murle;Murle language;;sdv;Eastern Sudanic;;;;;
4382;mus;Creek;Creek language;;nai-mus;Muskogean;;;;Latn;Muscogee
4383;mut;Western Muria;Western Muria language;;dra;Dravidian;;;;;
4384;muu;Yaaku;Yaaku language;;cus;Cushitic;;;;;
4385;muv;Muthuvan;Muthuvan language;;dra;Dravidian;;;;;
4386;mux;Bo-Ung;Bo-Ung language;;;;;;;
4387;muy;Muyang;Muyang language;;cdc-cbm;Central Chadic;;;;Latn;
4388;muz;Mursi;Mursi language;;sdv;Eastern Sudanic;;;;;
4389;mva;Manam;Manam language;;poz-ocw;Western Oceanic;;;;Latn;
4390;mvb;Mattole;Mattole language;;ath-pco;Pacific Coast Athabaskan;;;;Latn;
4391;mvd;Mamboru;Mamboru language;;;;;;;
4392;mvg;Yucuañe Mixtec;Yucuañe Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4393;mvh;Mire;Mire language;;;;;;;
4394;mvi;Miyako;Miyako language;;jpx-ryu;Ryukyuan;;;;Jpan;
4395;mvk;Mekmek;Mekmek language;;;;;;;
4396;mvl;Mbara (Australia);Mbara (Australia) language;;aus-pam;Pama-Nyungan;;;;;Mbara,Midjamba
4397;mvm;Muya;Muya language;;sit-qia;Qiangic;;;;;
4398;mvn;Minaveha;Minaveha language;;poz-ocw;Western Oceanic;;;;;
4399;mvo;Marovo;Marovo language;;poz-ocw;Western Oceanic;;;;;
4400;mvp;Duri;Duri language;;;;;;;
4401;mvq;Moere;Moere language;;;;;;;
4402;mvr;Marau;Marau language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;
4403;mvs;Massep;Massep language;;;;;;;
4404;mvt;Mpotovoro;Mpotovoro language;;poz-vnc;North-Central Vanuatu;;;;;
4405;mvu;Marfa;Marfa language;;;;;;;
4406;mvv;Tagal Murut;Tagal Murut language;;poz-san;Sabahan;;;;Latn;
4407;mvw;Machinga;Machinga language;;;;;;;
4408;mvx;Meoswar;Meoswar language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;
4409;mvy;Indus Kohistani;Indus Kohistani language;;;;;;;
4410;mvz;Mesqan;Mesqan language;;sem-eth;Ethiopian Semitic;;;;;
4411;mwa;Mwatebu;Mwatebu language;;poz-ocw;Western Oceanic;;;;Latn;
4412;mwb;Juwal;Juwal language;;qfa-tor;Torricelli;;;;Latn;
4413;mwc;Are;Are language;;poz-ocw;Western Oceanic;;;;Latn;
4414;mwe;Mwera;Mwera language;;;;;;Latn;Chimwera,Cimwera,Mwela
4415;mwf;Murrinh-Patha;Murrinh-Patha language;;aus-dal;Daly;;;;Latn;
4416;mwg;Aiklep;Aiklep language;;poz-ocw;Western Oceanic;;;;Latn;
4417;mwh;Mouk-Aria;Mouk-Aria language;;poz-ocw;Western Oceanic;;;;Latn;
4418;mwi;Labo;Labo language;;poz-vnc;North-Central Vanuatu;;;;Latn;
4419;mwk;Kita Maninkakan;Kita Maninkakan language;;;;;;;
4420;mwl;Mirandese;Mirandese language;;roa;Romance;;;;Latn;
4421;mwm;Sar;Sar language;;;;;;;
4422;mwn;Nyamwanga;Nyamwanga language;;;;;;;
4423;mwo;Central Maewo;Central Maewo language;;;;;;;
4424;mwp;Kala Lagaw Ya;Kala Lagaw Ya language;;aus-pam;Pama-Nyungan;;;;Latn;
4425;mwq;Mün Chin;Mün Chin language;;tbq-kuk;Kukish;;;;;Mün,Müün Chin
4426;mwr;Marwari;Marwari language;;inc;Indo-Aryan;;;;Deva,Mahj;Merwari,Mewari,Dhundari,Shekhawati,Harauti,Goaria,Gurgula
4427;mws;Mwimbi-Muthambi;Mwimbi-Muthambi language;;bnt;Bantu;;;;Latn;
4428;mwt;Moken;Moken language;;poz;Malayo-Polynesian;;;;;
4429;mwu;Mittu;Mittu language;;csu;Central Sudanic;;;;Latn;
4430;mwv;Mentawai;Mentawai language;;poz-nws;Northwest Sumatran;;;;Latn;
4431;mww;White Hmong;White Hmong language;;hmn;Hmong;;;;Latn,Hmng;Hmong Daw,Hmoob Dawb
4432;mwx;Mediak;Mediak language;;sdv;Eastern Sudanic;;;;;
4433;mwy;Mosiro;Mosiro language;;sdv;Eastern Sudanic;;;;;
4434;mwz;Moingi;Moingi language;;;;;;;
4435;mxa;Northwest Oaxaca Mixtec;Northwest Oaxaca Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4436;mxb;Tezoatlán Mixtec;Tezoatlán Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4437;mxc;Manyika;Manyika language;;;;;;;
4438;mxd;Modang;Modang language;;;;;;;
4439;mxe;Mele-Fila;Mele-Fila language;;poz-pol;Polynesian;;;;;
4440;mxf;Malgbe;Malgbe language;;;;;;;
4441;mxg;Mbangala;Mbangala language;;;;;;;
4442;mxh;Mvuba;Mvuba language;;csu;Central Sudanic;;;;Latn;
4443;mxi;Mozarabic;Mozarabic language;;roa;Romance;;;;Arab,Hebr,Latn;
4444;mxj;Miju;Miju language;;;;;;Latn,Deva;Miju Mishmi,Miju-Mishmi,Geman Deng,Geman,Kaman,Kman,Midzu
4445;mxk;Monumbo;Monumbo language;;qfa-tor;Torricelli;;;;;
4446;mxl;Maxi Gbe;Maxi Gbe language;;;;;;;
4447;mxm;Meramera;Meramera language;;poz-ocw;Western Oceanic;;;;;
4448;mxn;Moi (Indonesia);Moi (Indonesia) language;;paa;Papuan;;;;;Moi,Mekwei
4449;mxo;Mbowe;Mbowe language;;;;;;;
4450;mxp;Tlahuitoltepec Mixe;Tlahuitoltepec Mixe language;;;;;;;
4451;mxq;Juquila Mixe;Juquila Mixe language;;;;;;;
4452;mxr;Murik (Malaysia);Murik (Malaysia) language;;;;;;Latn;Murik,Kayan Murik
4453;mxs;Huitepec Mixtec;Huitepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4454;mxt;Jamiltepec Mixtec;Jamiltepec Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4455;mxu;Mada (Cameroon);Mada (Cameroon) language;;cdc-cbm;Central Chadic;;;;Latn;Mada
4456;mxv;Metlatónoc Mixtec;Metlatónoc Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4457;mxw;Namo;Namo language;;;;;;;
4458;mxx;Mahou;Mahou language;;dmn;Mande;;;;;Mawukakan,Mahu,Maou,Mau,Mawu
4459;mxy;Southeastern Nochixtlán Mixtec;Southeastern Nochixtlán Mixtec language;;omq-mix;Mixtecan;;;;Latn;
4460;mxz;Central Masela;Central Masela language;;;;;;;
4461;my;Burmese;Burmese language;;tbq-brm;Burmish;;;;Mymr;Myanmar
4462;myb;Mbay;Mbay language;;;;;;;
4463;myc;Mayeka;Mayeka language;;;;;;;
4464;myd;Maramba;Maramba language;;;;;;;
4465;mye;Myene;Myene language;;;;;;;
4466;myf;Bambassi;Bambassi language;;;;;;;
4467;myg;Manta;Manta language;;nic-grf;Grassfields;;;;Latn;
4468;myh;Makah;Makah language;;wak;Wakashan;;;;Latn;
4469;myj;Mangayat;Mangayat language;;;;;;;
4470;myk;Mamara Senoufo;Mamara Senoufo language;;;;;;;
4471;myl;Moma;Moma language;;;;;;;
4472;mym;Me'en;Me'en language;;sdv;Eastern Sudanic;;;;;
4473;myn-chl;Ch'olti';Ch'olti' language;;myn;Mayan;;;exceptional;Latinx;Cholti,Colonial Ch'olti',Colonial Cholti
4474;myn-pro;Proto-Mayan;Proto-Mayan language;reconstructed;myn;Mayan;;;exceptional;Latinx;Proto-Maya
4475;myo;Anfillo;Anfillo language;;;;;;;
4476;myp;Pirahã;Pirahã language;;sai-mur;Muran;;;;Latn;
4477;myr;Muniche;Muniche language;;;;;;;
